Year,Month,Day,Province,City,PM2.5,PM10,SO2,NO2,CO,O3_8h,PM2.5_IAQI,PM10_IAQI,CO_IAQI,NO2_IAQI,SO2_IAQI,O3_8h_IAQI,AQI,首要污染物,空气质量等级
2020,12,29, 北京市 ,北京,8 ,53 ,3 ,6 ,0.29 ,54 ,11 ,52 ,7 ,8 ,3 ,27 ,52 ,颗粒物(PM10),良
2020,12,30, 北京市 ,北京,6 ,31 ,2 ,8 ,0.29 ,55 ,9 ,31 ,7 ,10 ,2 ,28 ,31 ,,优
2020,12,31, 北京市 ,北京,12 ,36 ,3 ,28 ,0.39 ,46 ,17 ,36 ,10 ,35 ,3 ,23 ,36 ,,优
2021,1,1, 北京市 ,北京,29 ,65 ,6 ,45 ,0.74 ,27 ,41 ,58 ,18 ,56 ,6 ,14 ,58 ,颗粒物(PM10),良
2021,1,2, 北京市 ,北京,46 ,72 ,5 ,42 ,1.06 ,27 ,64 ,61 ,26 ,52 ,5 ,14 ,64 ,细颗粒物(PM2.5),良
2021,1,3, 北京市 ,北京,15 ,33 ,4 ,33 ,0.46 ,41 ,21 ,33 ,12 ,41 ,4 ,20 ,41 ,,优
2021,1,4, 北京市 ,北京,14 ,37 ,3 ,23 ,0.42 ,64 ,20 ,37 ,10 ,29 ,3 ,32 ,37 ,,优
2021,1,5, 北京市 ,北京,13 ,31 ,3 ,21 ,0.36 ,52 ,19 ,31 ,9 ,26 ,3 ,26 ,31 ,,优
2021,1,6, 北京市 ,北京,10 ,75 ,3 ,6 ,0.25 ,58 ,14 ,62 ,6 ,8 ,3 ,29 ,62 ,颗粒物(PM10),良
2021,1,7, 北京市 ,北京,8 ,27 ,3 ,9 ,0.30 ,59 ,11 ,27 ,8 ,11 ,3 ,30 ,30 ,,优
2021,1,8, 北京市 ,北京,8 ,29 ,3 ,12 ,0.25 ,61 ,11 ,29 ,6 ,15 ,3 ,30 ,30 ,,优
2021,1,9, 北京市 ,北京,10 ,38 ,3 ,15 ,0.27 ,60 ,14 ,38 ,7 ,19 ,3 ,30 ,38 ,,优
2021,1,10, 北京市 ,北京,9 ,24 ,3 ,15 ,0.28 ,65 ,13 ,24 ,7 ,19 ,3 ,32 ,32 ,,优
2021,1,11, 北京市 ,北京,20 ,64 ,4 ,21 ,0.42 ,63 ,29 ,57 ,10 ,26 ,4 ,32 ,57 ,颗粒物(PM10),良
2021,1,12, 北京市 ,北京,45 ,149 ,5 ,48 ,0.76 ,29 ,62 ,100 ,19 ,60 ,5 ,14 ,100 ,颗粒物(PM10),良
2021,1,13, 北京市 ,北京,58 ,237 ,3 ,30 ,0.55 ,67 ,79 ,144 ,14 ,38 ,3 ,34 ,144 ,颗粒物(PM10),轻度污染
2021,1,14, 北京市 ,北京,53 ,110 ,5 ,35 ,0.97 ,36 ,72 ,80 ,24 ,44 ,5 ,18 ,80 ,颗粒物(PM10),良
2021,1,15, 北京市 ,北京,40 ,142 ,3 ,16 ,0.45 ,70 ,56 ,96 ,11 ,20 ,3 ,35 ,96 ,颗粒物(PM10),良
2021,1,16, 北京市 ,北京,9 ,31 ,3 ,11 ,0.28 ,67 ,13 ,31 ,7 ,14 ,3 ,34 ,34 ,,优
2021,1,17, 北京市 ,北京,17 ,56 ,3 ,23 ,0.40 ,50 ,24 ,53 ,10 ,29 ,3 ,25 ,53 ,颗粒物(PM10),良
2021,1,18, 北京市 ,北京,19 ,71 ,4 ,26 ,0.43 ,55 ,27 ,60 ,11 ,32 ,4 ,28 ,60 ,颗粒物(PM10),良
2021,1,19, 北京市 ,北京,26 ,46 ,3 ,24 ,0.60 ,43 ,37 ,46 ,15 ,30 ,3 ,22 ,46 ,,优
2021,1,20, 北京市 ,北京,53 ,66 ,4 ,37 ,0.80 ,39 ,72 ,58 ,20 ,46 ,4 ,20 ,72 ,细颗粒物(PM2.5),良
2021,1,21, 北京市 ,北京,78 ,95 ,5 ,52 ,1.19 ,34 ,104 ,72 ,30 ,65 ,5 ,17 ,104 ,细颗粒物(PM2.5),轻度污染
2021,1,22, 北京市 ,北京,85 ,109 ,8 ,54 ,1.44 ,37 ,112 ,80 ,36 ,68 ,8 ,18 ,112 ,细颗粒物(PM2.5),轻度污染
2021,1,23, 北京市 ,北京,87 ,93 ,4 ,51 ,1.32 ,40 ,115 ,72 ,33 ,64 ,4 ,20 ,115 ,细颗粒物(PM2.5),轻度污染
2021,1,24, 北京市 ,北京,106 ,105 ,4 ,53 ,1.30 ,38 ,139 ,78 ,32 ,66 ,4 ,19 ,139 ,细颗粒物(PM2.5),轻度污染
2021,1,25, 北京市 ,北京,133 ,105 ,3 ,59 ,1.52 ,16 ,176 ,78 ,38 ,74 ,3 ,8 ,176 ,细颗粒物(PM2.5),中度污染
2021,1,26, 北京市 ,北京,79 ,77 ,3 ,40 ,1.04 ,60 ,105 ,64 ,26 ,50 ,3 ,30 ,105 ,细颗粒物(PM2.5),轻度污染
2021,1,27, 北京市 ,北京,26 ,59 ,5 ,32 ,0.71 ,55 ,37 ,54 ,18 ,40 ,5 ,28 ,54 ,颗粒物(PM10),良
2021,1,28, 北京市 ,北京,6 ,49 ,2 ,8 ,0.26 ,71 ,9 ,49 ,6 ,10 ,2 ,36 ,49 ,,优
2021,1,29, 北京市 ,北京,21 ,55 ,4 ,35 ,0.56 ,40 ,30 ,52 ,14 ,44 ,4 ,20 ,52 ,颗粒物(PM10),良
2021,1,30, 北京市 ,北京,41 ,86 ,5 ,47 ,0.87 ,30 ,58 ,68 ,22 ,59 ,5 ,15 ,68 ,颗粒物(PM10),良
2021,1,31, 北京市 ,北京,66 ,83 ,4 ,34 ,1.07 ,40 ,89 ,66 ,27 ,42 ,4 ,20 ,89 ,细颗粒物(PM2.5),良
2021,2,1, 北京市 ,北京,17 ,50 ,2 ,11 ,0.37 ,65 ,24 ,50 ,9 ,14 ,2 ,32 ,50 ,,优
2021,2,2, 北京市 ,北京,14 ,37 ,3 ,19 ,0.43 ,56 ,20 ,37 ,11 ,24 ,3 ,28 ,37 ,,优
2021,2,3, 北京市 ,北京,17 ,49 ,3 ,23 ,0.47 ,71 ,24 ,49 ,12 ,29 ,3 ,36 ,49 ,,优
2021,2,4, 北京市 ,北京,35 ,63 ,5 ,35 ,0.64 ,56 ,50 ,56 ,16 ,44 ,5 ,28 ,56 ,颗粒物(PM10),良
2021,2,5, 北京市 ,北京,41 ,74 ,4 ,45 ,0.84 ,62 ,58 ,62 ,21 ,56 ,4 ,31 ,62 ,颗粒物(PM10),良
2021,2,6, 北京市 ,北京,35 ,117 ,4 ,25 ,0.54 ,79 ,50 ,84 ,14 ,31 ,4 ,40 ,84 ,颗粒物(PM10),良
2021,2,7, 北京市 ,北京,22 ,51 ,4 ,13 ,0.43 ,72 ,31 ,50 ,11 ,16 ,4 ,36 ,50 ,,优
2021,2,8, 北京市 ,北京,31 ,44 ,3 ,29 ,0.63 ,65 ,44 ,44 ,16 ,36 ,3 ,32 ,44 ,,优
2021,2,9, 北京市 ,北京,64 ,73 ,6 ,40 ,0.93 ,71 ,86 ,62 ,23 ,50 ,6 ,36 ,86 ,细颗粒物(PM2.5),良
2021,2,10, 北京市 ,北京,75 ,83 ,6 ,38 ,1.04 ,86 ,100 ,66 ,26 ,48 ,6 ,43 ,100 ,细颗粒物(PM2.5),良
2021,2,11, 北京市 ,北京,165 ,154 ,9 ,42 ,1.73 ,92 ,215 ,102 ,43 ,52 ,9 ,46 ,215 ,细颗粒物(PM2.5),重度污染
2021,2,12, 北京市 ,北京,199 ,204 ,9 ,31 ,1.61 ,110 ,249 ,127 ,40 ,39 ,9 ,58 ,249 ,细颗粒物(PM2.5),重度污染
2021,2,13, 北京市 ,北京,207 ,193 ,5 ,39 ,2.31 ,39 ,257 ,122 ,58 ,49 ,5 ,20 ,257 ,细颗粒物(PM2.5),重度污染
2021,2,14, 北京市 ,北京,100 ,86 ,2 ,20 ,1.40 ,52 ,131 ,68 ,35 ,25 ,2 ,26 ,131 ,细颗粒物(PM2.5),轻度污染
2021,2,15, 北京市 ,北京,9 ,30 ,2 ,8 ,0.27 ,72 ,13 ,30 ,7 ,10 ,2 ,36 ,36 ,,优
2021,2,16, 北京市 ,北京,5 ,30 ,2 ,4 ,0.21 ,76 ,7 ,30 ,5 ,5 ,2 ,38 ,38 ,,优
2021,2,17, 北京市 ,北京,9 ,16 ,2 ,8 ,0.27 ,71 ,13 ,16 ,7 ,10 ,2 ,36 ,36 ,,优
2021,2,18, 北京市 ,北京,25 ,35 ,4 ,25 ,0.51 ,62 ,36 ,35 ,13 ,31 ,4 ,31 ,36 ,,优
2021,2,19, 北京市 ,北京,43 ,66 ,4 ,42 ,0.79 ,61 ,60 ,58 ,20 ,52 ,4 ,30 ,60 ,细颗粒物(PM2.5),良
2021,2,20, 北京市 ,北京,46 ,93 ,5 ,49 ,0.83 ,58 ,64 ,72 ,21 ,61 ,5 ,29 ,72 ,颗粒物(PM10),良
2021,2,21, 北京市 ,北京,54 ,186 ,4 ,32 ,0.61 ,73 ,74 ,118 ,15 ,40 ,4 ,36 ,118 ,颗粒物(PM10),轻度污染
2021,2,22, 北京市 ,北京,28 ,67 ,3 ,14 ,0.40 ,82 ,40 ,58 ,10 ,18 ,3 ,41 ,58 ,颗粒物(PM10),良
2021,2,23, 北京市 ,北京,28 ,49 ,3 ,20 ,0.53 ,57 ,40 ,49 ,13 ,25 ,3 ,28 ,49 ,,优
2021,2,24, 北京市 ,北京,44 ,52 ,3 ,27 ,0.68 ,54 ,61 ,51 ,17 ,34 ,3 ,27 ,61 ,细颗粒物(PM2.5),良
2021,2,25, 北京市 ,北京,80 ,77 ,4 ,35 ,0.98 ,79 ,106 ,64 ,24 ,44 ,4 ,40 ,106 ,细颗粒物(PM2.5),轻度污染
2021,2,26, 北京市 ,北京,131 ,109 ,4 ,39 ,1.30 ,103 ,173 ,80 ,32 ,49 ,4 ,52 ,173 ,细颗粒物(PM2.5),中度污染
2021,2,27, 北京市 ,北京,121 ,99 ,6 ,40 ,1.05 ,104 ,159 ,74 ,26 ,50 ,6 ,53 ,159 ,细颗粒物(PM2.5),中度污染
2021,2,28, 北京市 ,北京,95 ,70 ,3 ,37 ,0.93 ,51 ,125 ,60 ,23 ,46 ,3 ,26 ,125 ,细颗粒物(PM2.5),轻度污染
2021,3,1, 北京市 ,北京,22 ,17 ,2 ,14 ,0.40 ,67 ,31 ,17 ,10 ,18 ,2 ,34 ,34 ,,优
2021,3,2, 北京市 ,北京,61 ,54 ,2 ,23 ,0.69 ,35 ,82 ,52 ,17 ,29 ,2 ,18 ,82 ,细颗粒物(PM2.5),良
2021,3,3, 北京市 ,北京,114 ,101 ,2 ,39 ,1.09 ,34 ,149 ,76 ,27 ,49 ,2 ,17 ,149 ,细颗粒物(PM2.5),轻度污染
2021,3,4, 北京市 ,北京,151 ,130 ,2 ,50 ,1.37 ,38 ,201 ,90 ,34 ,62 ,2 ,19 ,201 ,细颗粒物(PM2.5),重度污染
2021,3,5, 北京市 ,北京,110 ,101 ,2 ,35 ,1.09 ,42 ,144 ,76 ,27 ,44 ,2 ,21 ,144 ,细颗粒物(PM2.5),轻度污染
2021,3,6, 北京市 ,北京,22 ,52 ,4 ,27 ,0.59 ,52 ,31 ,51 ,15 ,34 ,4 ,26 ,51 ,颗粒物(PM10),良
2021,3,7, 北京市 ,北京,57 ,73 ,2 ,39 ,0.72 ,52 ,78 ,62 ,18 ,49 ,2 ,26 ,78 ,细颗粒物(PM2.5),良
2021,3,8, 北京市 ,北京,89 ,84 ,4 ,49 ,0.82 ,59 ,118 ,67 ,20 ,61 ,4 ,30 ,118 ,细颗粒物(PM2.5),轻度污染
2021,3,9, 北京市 ,北京,144 ,112 ,4 ,51 ,1.03 ,89 ,191 ,81 ,26 ,64 ,4 ,44 ,191 ,细颗粒物(PM2.5),中度污染
2021,3,10, 北京市 ,北京,191 ,136 ,4 ,57 ,1.27 ,83 ,241 ,93 ,32 ,71 ,4 ,42 ,241 ,细颗粒物(PM2.5),重度污染
2021,3,11, 北京市 ,北京,122 ,81 ,3 ,38 ,0.92 ,94 ,160 ,66 ,23 ,48 ,3 ,47 ,160 ,细颗粒物(PM2.5),中度污染
2021,3,12, 北京市 ,北京,104 ,69 ,2 ,37 ,0.91 ,46 ,136 ,60 ,23 ,46 ,2 ,23 ,136 ,细颗粒物(PM2.5),轻度污染
2021,3,13, 北京市 ,北京,103 ,61 ,2 ,30 ,0.98 ,89 ,135 ,56 ,24 ,38 ,2 ,44 ,135 ,细颗粒物(PM2.5),轻度污染
2021,3,14, 北京市 ,北京,130 ,96 ,2 ,47 ,0.96 ,35 ,171 ,73 ,24 ,59 ,2 ,18 ,171 ,细颗粒物(PM2.5),中度污染
2021,3,15, 北京市 ,北京,207 ,1630 ,2 ,18 ,0.41 ,76 ,257 ,500 ,10 ,22 ,2 ,38 ,500 ,颗粒物(PM10),严重污染
2021,3,16, 北京市 ,北京,37 ,177 ,3 ,21 ,0.31 ,72 ,52 ,114 ,8 ,26 ,3 ,36 ,114 ,颗粒物(PM10),轻度污染
2021,3,17, 北京市 ,北京,63 ,312 ,3 ,48 ,0.63 ,36 ,85 ,181 ,16 ,60 ,3 ,18 ,181 ,颗粒物(PM10),中度污染
2021,3,18, 北京市 ,北京,57 ,120 ,3 ,28 ,0.67 ,64 ,78 ,85 ,17 ,35 ,3 ,32 ,85 ,颗粒物(PM10),良
2021,3,19, 北京市 ,北京,72 ,88 ,3 ,34 ,0.77 ,53 ,96 ,69 ,19 ,42 ,3 ,26 ,96 ,细颗粒物(PM2.5),良
2021,3,20, 北京市 ,北京,29 ,88 ,2 ,16 ,0.42 ,77 ,41 ,69 ,10 ,20 ,2 ,38 ,69 ,颗粒物(PM10),良
2021,3,21, 北京市 ,北京,7 ,33 ,2 ,12 ,0.21 ,81 ,10 ,33 ,5 ,15 ,2 ,40 ,40 ,,优
2021,3,22, 北京市 ,北京,28 ,212 ,3 ,27 ,0.30 ,76 ,40 ,131 ,8 ,34 ,3 ,38 ,131 ,颗粒物(PM10),轻度污染
